title,url,is_daily_report,paragraph_index,paragraph
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,57,Technology Development and Transfer
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,58,"Joint Annual Report of the Technology Executive Committee (TEC) and the Climate Technology Centre and Network (CTCN): The SBs adopted conclusions, which contained draft decisions for the COP and CMA (FCCC/SB/2023/L.9 and FCCC/SB/2023/L.10, respectively). CHILE welcomed the decision, but suggested further work could have been achieved, including on national systems of innovation, with adequate negotiation time."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,59,Capacity Building
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,60,Capacity Building under the Convention and Paris Agreement: The SBI adopted conclusions (FCCC/SBI/2023/L.18) containing a draft COP decision and conclusions (FCCC/SBI/2023/L.19) containing a draft CMA decision.
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,61,Response Measures
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,62,"Matters Relating to the Forum on the Impact of the Implementation of Response Measures serving the Convention, the Kyoto Protocol, and the Paris Agreement: A contact group convened, co-chaired by Catherine Goldenberg (US) and Peter Govindasamy (Singapore). After a lengthy discussion confirming the draft decisions would remain up for discussion in their entirety during the second week, parties agreed to forward the texts to the SBs. The SBs adopted procedural conclusions (FCCC/SB/2023/L.16), in which they agreed to forward the matter to the COP, CMP, and CMA, taking into account the draft text."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,63,Agriculture
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,64,"Sharm el-Sheikh Joint Work on Implementation of Climate Action on Agriculture and Food Security: The SBs adopted procedural conclusions (FCCC/SB/2023/L.8), in which they agree to continue the consideration of the matter at SB 60, taking into account the document prepared at SB 59."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,65,Science and Review
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,66,Research and Systematic Observation: The SBSTA adopted conclusions (FCCC/SBSTA/2023/L.10).
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,67,The SBSTA also recommended draft decisions for consideration by the COP (FCCC/SBSTA/2023/L.7/Add.1) and CMA (FCCC/SBSTA/2023/L.7/Add.2).
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,68,Greenhouse Gas Data Interface: The SBSTA adopted conclusions (FCCC/SBSTA/2023/L.8).
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,69,Social Considerations
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,70,"Gender: The SBI adopted conclusions (FCCC/SBI/2023/L.17), which contain a draft COP decision. The EU, MEXICO, CANADA, NORWAY, CHILE, COLOMBIA, COSTA RICA, BRAZIL, and the US expressed disappointment with the outcome and sought a more ambitious programme to mainstream gender perspectives, with many stressing the role of Indigenous women and women’s access to finance."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,71,"Matters relating to Action for Climate Empowerment (ACE): Rules 10(c) and 16 were applied. This issue will be on the SBI 60 agenda. The EU and CANADA expressed disappointment, with the EU regretting the “static positions” of some countries prevented an outcome."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,72,"Administrative, Financial, and Institutional Matters"
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,73,"SAUDI ARABIA objected to a reference to a Secretariat report. SBI Chair Munir suggested removing the report on the policy and criteria for engagement and collaboration with non-party stakeholders (FCCC/SBI/2023/INF.12/Rev.1) from the footnotes in the SBI conclusions and draft COP and CMP decisions. With that clarification, the SBI adopted conclusions (FCCC/SBI/2023/L.14) with addenda containing draft COP and CMP decisions (FCCC/SBI/2023/L.14/Add.1 and Add.2, respectively) as orally amended."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,74,Other Matters
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,75,International Transaction Log: The SBI recommended that the CMP adopt the report (FCCC/KP/CMP/2023/6).
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,76,SB Closing Statements
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,77,"Cuba, for the G-77/CHINA, cited the GST decision as its top priority and called for a CMA decision on response measures. He highlighted the importance of incorporating different views in the texts and having enough space for negotiations, particularly for the just transition pathways work programme. He stressed CBDR-RC and putting poverty eradication and sustainable development at the core of climate action."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,78,"Spain, for the EU, called for building on the positive experience of operationalizing and capitalizing the loss and damage fund and hoped that decisions adopted at this COP will keep 1.5°C alive. Moving forward, she stressed the importance of decisions on the GST, GGA, and work programme on just transition pathways."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,79,"Switzerland, for the EIG, welcomed the progress made on loss and damage but pointed out that important issues still need to be addressed, particularly on the GST, just transition pathways work programme, Santiago Network, and Article 6. He also expressed his disappointment on the lack of progress of the GGA and mitigation work programme and encouraged parties to engage constructively to keep the 1.5°C goal alive."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,80,"Australia, for the UMBRELLA GROUP, called out the limited progress on the mitigation work programme and expressed disappointment that the gender decision did not take note of the reports or include gender-responsive language. She stressed the need to galvanize global efforts to achieve concrete outcomes, particularly on the GST."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,81,"Samoa, for the ALLIANCE OF SMALL ISLAND STATES, welcomed the operationalization of the loss and damage fund and the decision on a Santiago Network host. She underscored deep concern with the state of the GGA negotiations. She also noted the lack of consideration for the special circumstances of small island developing states."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,82,"Zambia, for the AFRICAN GROUP, called for a robust GGA framework with figures, targets, and indicators, and underlined hopes that the GGA will receive due attention at the ministerial level in week two."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,83,"Bolivia, for the LMDCs, expressed concern that the process seemed Co-Facilitator-driven, citing the GGA. He underscored any outcome that does not reflect equity and CBDR would be unacceptable, noting developing countries’ needs run into trillions of dollars, yet it remains uncertain whether the USD 100 billion commitment had been met."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,84,"Senegal, for the LDCs, expressed concern that the GST text remains insufficient to stay below 1.5°C. She expressed disappointment in the progress of mitigation, adaptation, the second review of the SCF’s functions, and just transition pathways work programme. She underscored a bold result on the GGA must be part of a balanced political package coming out of COP 28."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,85,"Guatemala, for AILAC, called for the GST to address mitigation and adaptation equally, and include clear actionable guidance for ambitious NDCs. She urged adopting a GGA framework that identifies targets and establishes means of implementation."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,86,"Saudi Arabia, for the ARAB GROUP, expressed disappointment with the GGA text, noting it does not reflect parties’ views, as well as with the MWP consultations, highlighting attempts to rewrite its mandate. He called for a GST outcome that is balanced in terms of treatment of mitigation, adaptation, means of implementation, and response measures."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,87,"Uruguay, for ARGENTINA, BRAZIL, and URUGUAY (ABU), welcomed loss and damage results. She called for the GST to be based on CBDR-RC and scientific evidence, and deplored the lack of progress on adaptation issues, especially the GGA. She underscored the importance of the work programme on just transition pathways and developed countries meeting their financial obligations."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,88,"Honduras, for the COALITION FOR RAINFOREST NATIONS (CfRN), expressed concerns over the Article 6 mechanism, pointing out flaws in Article 6.2 and proposed options for the Article 6.4 mechanism that may allow emission avoidance activities that jeopardize achieving 1.5°C. She highlighted REDD+ as the most successful framework for removals and emission reduction under the Convention."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,89,"CHILDREN AND YOUTH NGOs called out parties’ lack of progress, saying resorting to Rule 16 on ACE and failure to deliver a GGA framework are unacceptable. They urged parties to put in the work and serve the international community until negotiations are over."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,90,"BUSINESS AND INDUSTRY NGOs called out parties’ slow progress on critical issues and attempts by some parties to introduce new barriers to implementing cooperative approaches under Article 6.2. She stressed they need parties to show direction, commitment, and clarity on an ambitious, forward-looking GST outcome."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,91,"CLIMATE ACTION NETWORK underscored that the outcomes of the GST must include a full, fast, and fair phase-out of fossil fuels by 2050 at the latest, with a rapid decline by 2030."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,92,DEMAND FOR CLIMATE JUSTICE urged countries to reject efforts to diminish the equity provisions of the Paris Agreement from parties that are “trying to run away from their responsibilities.”
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,93,FARMERS lamented the lack of constructive dialogue on implementing climate action on agriculture and food security and the loss of another year of action. He called for the GST to raise ambition for credible action on agriculture.
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,94,"INDIGENOUS PEOPLES’ ORGANIZATIONS appreciated the reference to Indigenous Peoples in the GST and loss and damage fund, and called for: Indigenous Peoples’ direct access to loss and damage funding and representation in the fund’s board; including Indigenous Peoples’ rights in the just transition pathways work programme; and human right safeguards in Article 6.4 governance."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,95,"LOCAL GOVERNMENTS AND MUNICIPAL AUTHORITIES noted three COP 28 milestones: the inclusion of direct financing for regional governments and communities in the loss and damage fund modalities; the local climate action summit; and the Coalition for High Ambition Multilevel Partnerships for Climate Action, supported by 66 parties."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,96,"TRADE UNION NGOs called for transformative decisions that reflect the urgent need for action, including a transition away from fossil fuels. She urged parties to adopt a just transition pathways work programme that has an open-ended mandate, includes observers at the table, and incorporates the International Labour Organization just transition mandate."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,97,"WOMEN AND GENDER lamented the lack of progress and outcomes on the agriculture, ACE, and adaptation discussions, and expressed concern about the backtracking and lack of ambition under the Lima Work Programme on Gender. She called for an end to fossil fuels, with just transitions."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,98,Closure of the meeting: The SBSTA adopted its draft report (FCCC/SBSTA/2023/L.9). The SBI adopted its draft report (FCCC/SBI/2023/L.30). The SBs closed at 11:04 pm.
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,99,In the Corridors
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,100,"The hustle of the negotiation building nearly matched the bustle of the other “petals” in the sprawling, flower-shaped Expo venue. But hustle and effort do not always produce results. Adaptation negotiations were, in one observer’s words, “dire.” Rule 16 befell the Adaptation Committee. After a week, the GGA talks still have not turned to substance and have no agreeable text. One negotiator worried about the further consequences if the GGA “crashes and burns,” namely, that there would be a hole in the GST text, where the GGA outcomes were supposed to fit."
Daily report for 6 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-6dec2023,True,101,"The phrase “equally unhappy” again circulated, as GST, just transition, and response measures negotiators (to name a few) passed their work onto the Presidency. After what a delegate called an overnight “marathon of so-called surgical” insertions, the text will be delivered as it previously stood, with the lengthy list of insertions compiled for ministers’ consideration."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,0,"With the negotiations entering the second week, and therefore the political phase of the talks, all eyes were on the Presidency to hear more about the way forward. The President of the 28th session of the Conference of the Parties (COP 28) to the UN Framework Convention on Climate Change (UNFCCC) laid out his proposed approach, while negotiations on finance, mitigation, response measures, and transparency convened throughout the day."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,1,Plenary
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,2,COP 28 President Al Jaber recalled the achievement of operationalizing the loss and damage fund on the first meeting day and encouraged delegates to work together collectively towards more progress.
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,3,"Parties then heard reports by Harry Vreuls, Chair of the Subsidiary Body for Scientific and Technological Advice (SBSTA), and Nabeel Munir, Chair of the Subsidiary Body for Implementation (SBI). They drew attention to the reports on their 58th (FCCC/SBSTA/2023/4 and Add.1, FCCC/SBI/2023/10 and FCCC/SBI/2023/10/Add.1) and 59th sessions (FCCC/SBSTA/2023/L.9 and FCCC/SBI/2023/L.30). Vreuls and Munir then highlighted that the SBs forwarded draft decisions to the COP, CMA, and CMP, both from SB 59 and SB 58 in June 2023 (FCCC/SBSTA/2023/4 and Add.1, and FCCC/SBI/2023/10 and Add.1). The COP, CMA, and CMP agreed to forward the draft decisions for consideration in their closing plenaries."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,4,"Vreuls and Munir noted the SBs could not complete work on: the Global Stocktake (GST), the Global Goal on Adaptation (GGA), just transition pathways work programme, mitigation ambition and implementation work programme (MWP), response measures, Paris Agreement Article 6, and the provision of financial and technical support for developing country reporting under the Paris Agreement."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,5,"President Al Jaber proposed that pairs of ministers would lead consultations on selected issues and senior negotiators would lead discussions on outstanding technical work, with reports on successful outcomes for all technical matters to be delivered on Saturday, 9 December by 3:00 pm. He indicated ministerial consultations will convene on:"
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,6,"adaptation, co-facilitated by Jenny McAllister, Assistant Minister for Climate Change and Energy (Australia), and Maisa Rojas, Minister of the Environment (Chile);"
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,7,"mitigation, co-facilitated by Espen Barth Eide, Minister of Foreign Affairs (Norway), and Grace Fu, Minister for Sustainability and the Environment (Singapore);"
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,8,"finance, co-facilitated by Yasmine Fouad, Minister of the Environment (Egypt), and Steven Guilbeault, Minister of Environment and Climate Change (Canada); and"
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,9,"the GST, co-facilitated by Dan Jørgensen, Minister for Development and Global Climate Policy (Denmark), and Barbara Creecy,  Minister of Environment, Forestry, and Fisheries (South Africa)."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,10,"President Al Jaber said GST Co-Facilitators Alison Campbell (UK) and Joseph Teo (Singapore) would be asked to prepare a third version of the “textual building blocks,” which would be distributed later that day. He identified the leads for additional consultations as follows:"
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,11,"mitigation ambition and implementation work programme, co-facilitated by Kay Harrison (New Zealand) and Carlos Fuller (Belize);"
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,12,"just transition pathways work programme, co-facilitated by Marianne Karlsen (Norway) and Simon Cardy (South Africa); "
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,13,"GGA, co-facilitated by SB Chairs Munir and Vreuls;"
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,14,"guidance on Article 6.2 (cooperative approaches), co-facilitated by Maria AlJishi (Saudi Arabia) and Peer Stiansen (Norway);"
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,15,"rules, modalities, and procedures for Article 6.4 (mechanism), co-facilitated by Kate Hancock (Australia) and Sonam Tashi (Bhutan);"
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,16,"non-market approaches (NMAs, Article 6.8), co-facilitated by Kristin Qui (Trinidad and Tobago) and Jacqui Ruesga (New Zealand);"
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,17,"response measures, co-facilitated by Andrei Marcu (Honduras) and Georg Børsting (Norway); and"
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,18,"provision of financial and technical support for Paris Agreement Article 13, co-facilitated by Sandra Motshwanedi (South Africa) and Julia Gardiner (Australia)."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,19,"Al Jaber said that, following an informal stocktaking plenary on Saturday, 9 December in the evening, a single group, to be called the “Majlis” (which means “council” in Arabic), would begin meeting on Sunday, 10 December."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,20,UNFCCC Executive Secretary Simon Stiell stressed the risk of passing tipping points and urged parties to keep the 1.5°C goal alive. He urged for a strong agreement on the GGA and for the decision on the just transition pathways work programme to signal that a just transition is possible.
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,21,"Cuba, for G-77/CHINA, expressed concern about the overlaps between ministerial consultations and technical consultations, and said consultations on the GGA and GST should not meet at the same time. "
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,22,"Samoa, for the ALLIANCE OF SMALL ISLAND STATES (AOSIS), stressed that specific concerns of small island developing states (SIDS) shall not be undermined, and called for enhanced support for SIDS. She highlighted the relevance of the GST decision and stressed the importance of aligning nationally determined contributions (NDCs) with the 1.5°C goal."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,23,"The EU called for achieving a just energy transition and energy security through reduced consumption and production of fossil fuels, ensuring their “orderly” phase-out. She called for a strong and clear GGA framework; closure of finance and implementation gaps; and mobilization of resources through application of the polluter pays principle and aligning the global financial system with the Paris Agreement."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,24,"Australia, for the UMBRELLA GROUP, said the GST must remain true to its mandate and assess collective progress for making financial flows consistent with keeping 1.5°C within reach. She called for a strong decision on the MWP to send a message to investors and said an initial dialogue on just transition is important to foster understanding."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,25,"Switzerland, for the ENVIRONMENTAL INTEGRITY GROUP (EIG), said clear guidance is needed for the next round of NDCs, the GGA framework must provide clear recommendations that are easy to track, and everyone should leave Dubai with a clear understanding of what they must do in 2024."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,26,"Zambia, for the AFRICAN GROUP, stressed adaptation and launching a measurable and time bound GGA framework, calling this outcome as important as the GST. He also called for agreeing on the scope and modalities of the just transition pathways work programme, and emphasized putting climate action in the context of poverty eradication and sustainable development."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,27,"Bolivia, for the LIKE-MINDED GROUP OF DEVELOPING COUNTRIES (LMDCs), requested correcting the process compared to the first week for progress to be made, particularly the lack of party-driven negotiations and the overlapping schedule of meetings. He called out developed countries’ “carbon colonialism,” and urged developed countries to deliver on their promises."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,28,"Senegal, for the LEAST DEVELOPED COUNTRIES (LDCs), expressed disappointment with progress on the MWP, welcomed the decision regarding the Santiago Network, and called for a roadmap to double adaptation funding, at a minimum."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,29,"Saudi Arabia, for the ARAB GROUP, stressed the need to comply with common but differentiated responsibilities (CBDR) and equity, observed that the Paris Agreement focuses on limiting emissions, not the sources of those emissions, and noted that adaptation has regional implications and should be addressed based on the Sharm el-Sheikh outcomes."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,30,"Guatemala, for THE INDEPENDENT ALLIANCE OF LATIN AMERICA AND THE CARIBBEAN (AILAC), opposed any language in the GST that serves as a tacit endorsement of the fossil fuel industry. She proposed a technology implementation programme, highlighting capacity building and technology use as key to accelerating transition, and called for using mechanisms such as debt-for-nature swaps."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,31,"WOMEN AND GENDER emphasized that human rights are non-negotiable, and called for centering human rights, rights of Indigenous peoples and gender equality across all outcomes of the negotiations She reminded parties that the conference’s success will be measured based on a GST outcome that commits parties to: a full phase-out of fossil fuels; scaling up of public, gender-responsive finance; and increase of generationally- and gender-disaggregated outcomes and analysis."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,32,"CLIMATE ACTION NETWORK called for phasing-out of all fossil fuels, addressing the needs of developing countries, and aligning NDCs with 1.5°C. She expressed concern over the lack of an outcome on the GGA and called for an ambitious decision on the just transition pathways work programme."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,33,"DEMAND CLIMATE JUSTICE called for operationalization of the principles of equity and CBDR in the GST outcomes and for developed countries to start delivering on climate commitments. She urged a “people- and party-driven, not big polluter- or Presidency-driven process.”"
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,34,"FARMERS called for support from civil society organizations and UN platforms to help better understand farmers’ contributions to climate action and sustainable development, citing lack of policy support and stressing the foundational role of food supply for civilization."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,35,LOCAL GOVERNMENTS AND MUNICIPAL AUTHORITIES (LGMAs) emphasized the need to support multilevel climate action.
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,36,TRADE UNION NGOs (TUNGOs) called for a strong framework for just transition with references to labor rights and social dialogue.
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,37,"President Sultan Al Jaber closed the session calling for a continued spirit of optimism, positivity, flexibility, and inclusivity."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,38,Mitigation
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,39,"Mitigation Ambition and Implementation Work Programme: In Presidency consultations, Co-Facilitator Carlos Fuller (Belize) invited views on sections in the draft text reflecting on the work programme over the past year and proposing improvements to the work programme. He suggested that work on the outcomes and investment-related events would benefit from informal informal consultations. One party, supported by others, noted that informal informals would only be effective if all parties participate."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,40,"On reflections, two groups of developing countries, supported by two other countries, called for deleting references to accelerating the just energy transition, and the related findings of the annual report, saying this is “cherry picking” from the report’s findings."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,41,"Several countries opposed, stressing the need to send a strong signal and calling these references fundamental to fulfilling the mandate for the work programme. One country called for procedural conclusions only, and for removing references to a just transition and the GST. Many developed and developing countries urged complementarity with the just transition pathways work programme and GST. Several urged the need to reflect the science, including the need to rapidly reduce emissions this decade."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,42,Many countries called for a new iteration that would reflect all views.
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,43,"Guidance on Paris Agreement Article 6.2 (cooperative approaches): In informal consultations, Co-Facilitators Maria AlJishi (Saudi Arabia) and Peer Stiansen (Norway) invited parties’ comments on the draft text forwarded by the SBSTA to the CMA for consideration. One developing country group lamented the lack of equal progress across Article 6 negotiations, particularly in relation to Article 6.8, and proposed bracketing the entire draft text. Another developing country supported this proposal, and suggested including the bracketed text as one option in the decision text and adding, as a second option, a moratorium on carbon markets within the Paris Agreement."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,44,"Other parties provided their views on the forwarded text and identified areas that should be resolved at CMA 5. Views remained divergent about the need for elaborating the scope and definition of Article 6.2 cooperative approaches, with some noting this would be prescriptive and restrictive and that the term “cooperative approaches” suggests the possibility of a broad range of approaches. Others underlined the need to define, regardless of how broadly, what would constitute a cooperative approach, to ensure only appropriate approaches are included. Several parties stressed that the main outstanding element needed to operationalize Article 6.2 is the agreed electronic format, while others stated the group’s mandate also includes authorization and sequencing, among other elements."
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,45,Informal informal and bilateral consultations will continue.
Daily report for 8 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-8dec2023,True,46,"Framework for Non-market Approaches (NMAs) referred to in Paris Agreement Article 6.8: During the informal consultations, Co-Facilitators Kristin Qui (Samoa) and Jacqui Ruesga (New Zealand) introduced draft decision text forwarded by the SBSTA to the CMA, and invited parties to focus on the paragraphs relating to the UNFCCC web-based platform."
