title,url,is_daily_report,paragraph_index,paragraph
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,64,"Report of, and guidance to, the Green Climate Fund (GCF): In the COP contact group, co-chaired by David Kaluba (Zambia) and Pierre Marc (France), parties considered a new iteration of decision text. They agreed to delete a paragraph inviting the GCF Board to consider how the GCF can further strengthen country-driven partnerships with multilateral development banks. Parties also agreed to reword a paragraph requesting the GCF Board to simplify access to funding, with the LDCs stating that text previously in this paragraph referencing SIDS and LDCs should be included in the CMA’s guidance to the GCF."
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,65,"In a paragraph urging the GCF Board to continue incorporating Indigenous Peoples’ knowledge and interests, in a way that respects their rights, perspectives, and climate priorities, including through free, prior, and informed consent, GEORGIA, supported by IRAN, AILAC, and others, proposed adding a reference to local communities, opposed by CANADA who noted local communities do not have the same international recognition as Indigenous Peoples. Parties agreed to a formulation that refers to “continue incorporating people and communities on the front lines of climate change, including Indigenous Peoples and local communities, in line with the Fund’s policies.”"
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,66,"Parties debated at length, and ultimately agreed to, a paragraph modifying the arrangements between the COP and the GCF with a view to moving from an annual to a biennial guidance cycle. "
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,67,"Parties were unable to agree on how and whether to reference the NCQG outcome, with the EU, the US, and SWITZERLAND calling for this reference to only be placed in the CMA’s guidance to the GCF, while the AFRICAN GROUP, supported by AILAC, wanted it inserted in both the COP and CMA texts. The AFRICAN GROUP requested for the entire text to be bracketed. "
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,68,The Co-Chairs will forward the text to the Presidency.
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,69,"In the CMA contact group, parties agreed to most paragraphs in the revised draft decision, including adding the reference to LDCs and SIDS. "
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,70,"On a paragraph encouraging the GCF to support climate action in the context of sustainable recoveries from conflict, UKRAINE, supported by SWITZERLAND and opposed by the AFRICAN GROUP, the RUSSIAN FEDERATION, and CHINA, proposed new compromise language, noting the GCF’s ongoing efforts to support sustainable recovery in all developing countries that are responding to relevant national shocks. The ARAB GROUP proposed adding a reference to the GCF Governing Instrument."
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,71,Parties also diverged on how to reference the outcome of the NCQG.
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,72,The Co-Chairs will forward the text to the Presidency.
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,73,"Matters relating to the Adaptation Fund: In the CMP and CMA contact groups, co-chaired by Isatou Camara (the Gambia) and Ralph Bodle (Germany), parties agreed to forward the revised draft decisions to the CMP and CMA for adoption."
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,74,Other Issues
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,75,"Procedural and logistical elements of the overall GST process: In the CMA informal consultations, Co-Facilitators Thureya Al Ali (UAE) and Patrick Spicer (Canada) recalled parties’ agreement to forward the informal note on this item to SB 62 for further consideration. They presented procedural conclusions to be read out orally during the CMA’s closing plenary. All parties supported adopting procedural conclusions and forwarding the informal note. SAUDI ARABIA called for production of an L-document containing the procedural conclusions, with the informal note annexed, rather than an oral presentation of the conclusions in plenary."
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,76,"Concluding the meeting, the Presidency urged focus on practical solutions that will reflect the views outlined during these informal consultations, in order to prevent backtracking."
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,77,"Report on the annual dialogue on the GST informing NDC preparation (referred to in paragraph 187 of Decision 1/CMA.5): During the CMA informal consultations, Co-Facilitator Noura Alissa (Saudi Arabia) noted that although there is convergence on some areas, such as on procedural conclusions, major divergences remain on other issues, specifically whether or not to include substantive messages in the draft CMA decision, as well as the timing and frequency of the dialogue."
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,78,"Opposed by the LMDCs and AFRICAN GROUP, CANADA offered a bridging proposal for the Co-Facilitators to include in their report back to the Presidency, suggesting: inviting the Secretariat to present the annual NDC synthesis report to subsequent dialogues; and agreeing that the next annual GST dialogue will take place in conjunction with CMA 7. CANADA expressed willingness to forgo key messages if this bridging proposal was accepted. The US suggested that the Co-Facilitators present the Presidency with the two options discussed by parties, that is, whether to include or exclude key messages."
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,79,"Parties disagreed on whether to forward the bracketed draft text to the Presidency, with the LMDCs and others opposing, and the US, GRENADA, and others supporting. There was no agreement to forward the text. INDIA asked whether Rule 16 would apply given the lack of an outcome and the Co-Facilitators said this would be for the Presidency to decide."
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,80,The Co-Facilitators will convey the discussions to the Presidency without forwarding the draft text.
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,81,"Response Measures: In COP/CMP/CMA informal consultations, Co-Facilitators Mattias Frumerie (Sweden) and Andrei Marcu (Honduras) introduced a non-paper, noting it contains options on several issues and that the work plan’s outputs were “something to be reflected on.”"
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,82,"The G-77/CHINA said they could work from the non-paper, but stressed that the forum and Katowice Committee of Experts on the Impacts of the Implementation of Response Measures must focus on the negative cross-border impacts developed countries’ climate policies have on developing countries, which the EU opposed. The UK and US said the non-paper does not reflect the discussions, including the co-benefits of climate action such as the health benefits and savings from reducing air pollution. CHINA said that the text on unilateral trade measures was too weak, while the EU said that the UNFCCC did not have a mandate to assess countries’ domestic policies."
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,83,"SOUTH AFRICA, the US, and others suggested applying Rule 16 given the divergent views, while the AFRICAN GROUP and CHINA preferred negotiating line-by-line. The ARAB GROUP, MALDIVES, the RUSSIAN FEDERATION, and BRAZIL suggested asking for political guidance, as this item may be part of the overall package of decisions."
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,84,The Co-Facilitators will consult the Presidency.
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,85,In the Corridors
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,86,"The (official) penultimate day of the Baku Climate Change Conference started with a bang. Delegates woke up to a new iteration of Presidency text on the finance goal, now reduced to a mere ten pages and confusingly labeled a “transitional” text. The new name did little to defuse its “explosive content,” however. Even before the start of Presidency-led deliberations in the “Qurultay” format at noon, parties voiced their disappointment, with many saying that the text does little more than reiterate extreme positions. “This brings us not one single step closer to agreement,” sighed a frustrated delegate. Others lamented that their proposals and even recently identified landing zones had been entirely eclipsed."
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,87,"The “Qurultay” turned out to be little more than a regular plenary session, unlike last year’s Majlis. Both negotiating groups and many individual countries took the floor in a marathon of statements to run through their preferred language or launch passionate appeals—to little avail. By halfway through, the room was nearly empty, ending with “lots of talking about, but little to, one another,” as a delegate noted. "
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,88,"Running against the clock, prospects of a breakthrough across any of the contentious items—from the finance goal to mitigation to gender—are hanging by a thread. All of this only increased calls for the Presidency to step up its role as a decisive leader and honest broker. Progress in continued technical-level negotiations remained equally elusive, further adding to the Presidency’s already full plate. “These texts are nowhere near ready to be bundled into a package,” noted a worried observer, wondering what the next day(s) would bring. "
Daily report for 21 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-21nov2024,True,89,"The Earth Negotiations Bulletin summary and analysis of the Baku Climate Change Conference will be available on Tuesday, 26 November 2024, here."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,0,"After two difficult weeks of negotiations, the Baku Climate Change Conference delivered a milestone agreement that will inform climate action for years to come: parties set a new collective quantified goal (NCQG) on climate finance. The NCQG decision calls on all actors to work together to scale up financing to developing countries for climate action from all public and private sources to at least USD 1.3 trillion per year by 2035. It sets a goal of: at least USD 300 billion per year by 2035 for developing countries’ climate action from a wide variety of sources—public and private, bilateral and multilateral, including alternative sources—and with developed countries taking the lead. Developing countries are encouraged to make contributions on a voluntary basis."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,1,"In the context of the NCQG, parties further agreed to pursue efforts to at least triple annual outflows from the key climate funds from 2022 levels by 2030 at the latest. The decision also acknowledges the need for public and grant-based resources and highly concessional finance, particularly for adaptation and responding to loss and damage, especially for those most vulnerable to the adverse effects of climate change and with significant capacity constraints, such as the least developed countries (LDCs) and small island developing states (SIDS)."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,2,"Negotiations toward the definition of this new goal, which is an extension of the USD 100 billion per year by 2020 goal, were tense. Developed countries urged expanding the contributor base to include other parties in a position to contribute. Developing countries called for a higher quantum, with some calling for specific targets on the provision of public finance and the mobilization of finance, and LDCs and SIDS calling for minimum allocation floors for their groups."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,3,"Another major outcome was the operationalization of the market-based cooperative implementation of the Paris Agreement (Articles 6.2 and 6.4). Parties had been negotiating the modalities for setting up the Agreement’s carbon markets for many years, with the aim to ensure that activities thereunder effectively deliver an overall mitigation in global emissions and comply with agreed-upon environmental safeguards, and monitoring and reporting provisions. The expectation is that this will support progress toward the goals of the Paris Agreement in a cost-efficient manner."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,4,Parties also: extended the work programme on gender; provided further guidance on defining indicators for assessing progress toward the Global Goal on Adaptation (GGA); adopted arrangements with the new Loss and Damage Fund; and extended the mandate of the working group facilitating the implementation of the Local Communities and Indigenous Peoples Platform.
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,5,"However, parties could not reach agreement on a range of issues, including:"
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,6,the dialogue on the implementation of the outcomes of the Global Stocktake (GST);
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,7,the just transition work programme;
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,8,"review of the progress, effectiveness, and performance of the Adaptation Committee;"
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,9,second review of the functions of the Standing Committee on Finance;
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,10,seventh review of the Financial Mechanism;
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,11,linkages between the Technology Mechanism and the Financial Mechanism;
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,12,the report on the annual dialogue on the GST informing NDC preparation; and
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,13,procedural and logistical elements of the overall GST process.
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,14,"Disagreement on some issues related to debates over the respective roles of the governing bodies of the Convention and the Paris Agreement. Disagreement on other issues centered on whether and how to take forward the GST outcomes, especially with regard to energy transition. Many groups and countries expressed their disappointment over the fact that no agreement was found in Baku, especially considering the importance of the next round of NDCs, to be submitted in 2025, to avoid overshooting the 1.5°C goal."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,15,"The Baku Climate Change Conference convened from 11-22 November 2024 in Baku, Azerbaijan. The conference consisted of the 29th session of the Conference of the Parties (COP) to the UN Framework Convention on Climate Change (UNFCCC), the 19th meeting of the Conference of the Parties serving as the Meeting of the Parties to the Kyoto Protocol (CMP 19), the 6th meeting of the Conference of the Parties serving as the Meeting of the Parties to the Paris Agreement (CMA 6), and the 61st sessions of the Subsidiary Body for Scientific and Technological Advice (SBSTA 61) and the Subsidiary Body for Implementation (SBI 61)."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,16,"In total, 66,778 people were registered for on-site attendance, including 33,158 delegates from parties, 13,386 observers, 3,575 members of the media, and 14,473 support and Secretariat staff. Of the observers, 1,880 were guests of the host country, Azerbaijan. Another 3,975 people, comprising 157 delegates from parties and 3,818 observers, registered for online participation."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,17,"A Brief History of the UNFCCC, the Kyoto Protocol, and the Paris Agreement"
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,18,"The international political response to climate change began with the 1992 adoption of the UNFCCC, which sets out the basic legal framework and principles for international climate change cooperation with the aim of stabilizing atmospheric concentrations of greenhouse gases (GHGs) to avoid “dangerous anthropogenic interference with the climate system.” The Convention, which entered into force on 21 March 1994, has 197 parties. "
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,19,"To boost the effectiveness of the UNFCCC, parties adopted the Kyoto Protocol in December 1997. It commits industrialized countries and countries in transition to a market economy to achieve quantified emission reduction targets for a basket of six GHGs. The Kyoto Protocol entered into force on 16 February 2005 and has 192 parties. Its first commitment period took place from 2008 to 2012 followed by the second commitment period, 2013-2020."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,20,"In December 2015, parties adopted the Paris Agreement. The Agreement aims to limit the global average temperature increase to well below 2°C above pre-industrial levels, and pursuing efforts to limit it to 1.5°C. It also aims to increase parties’ ability to adapt to the adverse impacts of climate change and make financial flows consistent with a pathway toward low GHG emissions and climate-resilient development. Each party shall communicate, at five-year intervals, successively more ambitious NDCs. As later decided in 2021 in Glasgow, each NDC will last ten years, but will be updated every five years. The Agreement further sets out an Enhanced Transparency Framework (ETF) for national reporting by all parties. Collective progress toward implementing the Agreement is to be reviewed every five years through a GST. The Paris Agreement entered into force on 4 November 2016 and has193 parties."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,21,Recent Highlights
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,22,"Katowice: The Katowice Climate Change Conference convened from 2-14 December 2018 in Poland. Parties adopted decisions to facilitate the interpretation and implementation of the Paris Agreement with regard to the mitigation section of NDCs, adaptation communications, ETF, GST, and financial transparency, among others. Work on cooperative implementation, under Article 6 of the Agreement, was not concluded, and parties agreed to conclude this work in 2019. The COP was unable to agree on whether to “welcome” or “note” the Intergovernmental Panel on Climate Change’s (IPCC) Special Report on 1.5°C of Global Warming. "
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,23,"Chile/Madrid: The Chile/Madrid Climate Change Conference convened from 2-13 December 2019 in Spain, under the Presidency of Chile. Delegates established the Santiago Network aimed at catalyzing technical support on loss and damage, and adopted the enhanced five-year Lima Work Programme and its Gender Action Plan (GAP). Parties also adopted three cover decisions under the COP, CMP and CMA. On many issues, notably Article 6 and long-term finance, parties could not reach agreement. "
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,24,"Glasgow: The Glasgow Climate Change Conference convened in Scotland from 31 October – 12 November 2021, following the COVID-19 pandemic-related interruption to the annual rhythm. Parties finalized the outstanding Paris Agreement rulebook issues, adopting guidelines, rules, and a work programme on Article 6 and agreeing on the format of reporting under the ETF. Parties adopted a series of three cover decisions that, for the first time, included a reference to phasing down unabated coal power and phasing out inefficient fossil fuel subsidies. They also established work programmes on the GGA, and on urgently scaling up mitigation ambition and implementation in this critical decade; created a dialogue on loss and damage funding; established a process toward defining a new collective quantified goal on climate finance; and launched an annual dialogue on ocean-based climate action. "
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,25,"Sharm El-Sheikh: The Sharm El-Sheikh Climate Change Conference convened in Egypt from 6-20 November 2022. For the first time, parties recognized the need for finance to respond to loss and damage associated with the adverse effects of climate change and established a fund and funding arrangements, with details to be worked out in 2023. Key elements in the package leading to this agreement were the operationalization of the mitigation work programme (MWP) and initiating the development of a GGA framework. Parties also adopted two cover decisions, which among others: established a work programme on just transition to discuss pathways to achieve the goals of the Paris Agreement; and launched a dialogue to enhance understanding of the scope of Article 2.1(c) of the Paris Agreement (finance flow consistency), and its complementarity with Article 9 (climate finance)."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,26,"Dubai: The United Arab Emirates Climate Change Conference convened in Dubai from 30 November – 11 December 2023. The major outcome was the adoption of a decision concluding the first GST under the Paris Agreement. It encourages parties to ensure their next NDCs are 1.5°C-aligned and have ambitious, economy-wide emission reduction targets, covering all GHGs, sectors, and categories. Among other things, the decision also calls on parties to contribute, in a nationally-determined manner, to global efforts on: tripling renewable energy capacity globally and doubling the global average annual rate of energy efficiency improvements by 2030; and transitioning away from fossil fuels in energy systems, in a just, orderly, and equitable manner, accelerating action in this critical decade, so as to achieve net zero by 2050 in keeping with the science."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,27,"The conference started on a high note, with the adoption of a decision operationalizing the loss and damage fund during the opening plenary. Parties also adopted the GGA framework, including thematic and dimensional targets, agreed on a host for the Santiago Network, operationalized the just transition work programme; and decided to convene dialogues on mountains and on children at the Subsidiary Bodies meetings in June 2024."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,28,Report of the Meetings
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,29,"The Baku Climate Change Conference opened on Monday, 11 November. COP 28 President Sultan Al Jaber opened the meeting, emphasizing the need to “unite, act, and deliver.” He called on all parties who are able, to contribute to the capitalization of the Loss and Damage Fund, and urged delivering a robust new collective quantified goal (NCQG) on climate finance."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,30,"COP 29 President Mukhtar Babayev emphasized that COP 29 is an “unmissable moment” and urged delivering a fair and ambitious NCQG, which sends a strong signal to financial markets. "
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,31,"UNFCCC Executive Secretary Simon Stiell stressed that “climate finance is not charity,” but is in the self-interest of all parties: “If two-thirds of the world’s nations cannot afford to cut emissions, every nation pays the price.”"
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,32,"As the adoption of the meeting agendas was delayed,  parties and stakeholder groups presented opening statements only on Wednesday, 13 November. Heads of State and Government delivered high-level statements on Tuesday, 12 November, and Wednesday, 13 November, and Ministers delivered high-level statements on Wednesday, 20 November."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,33,"During the first week, negotiations were largely conducted under the Subsidiary Bodies (SBs). The closing plenary of the SBs took place on Saturday, 16 November, during which parties adopted a number of conclusions and forwarded draft texts to the governing bodies for further consideration in the second week. On several issues, parties could not reach agreement and therefore the SBs could not forward any text to serve as a basis for further discussions. On several of those issues, agreement was nevertheless found under the governing bodies."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,34,Procedural Matters
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,35,"Rules of procedure: Parties agreed to apply the draft rules of procedure (FCCC/CP/1996/2), except draft rule 42 on voting. Presidency-led consultations did not lead to agreement on the adoption of the rules of procedure."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,36,"Adoption of the agendas: During the opening plenary on Monday, 11 November, parties debated the meeting agendas. They eventually adopted the agendas of the COP, CMP, CMA, SBI, and SBSTA, without the agenda items suggested for inclusion by parties and with the understanding that the Presidency would conduct consultations on the way forward regarding: mountains; the special needs and circumstances of Africa; the seventh review of the Financial Mechanism; climate-related trade-restrictive unilateral measures; the governance of the Warsaw International Mechanism on loss and damage (WIM); and decision making under the UNFCCC. No consensus was reached on these issues."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,37,"Election of officers: During the closing plenary, parties elected Adonia Ayebare (Uganda) as the new SBSTA Chair and Julia Gardiner (Australia) as the new SBI Chair."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,38,"Dates and venues of future sessions: The matter was discussed in Presidency consultations. During the closing plenary, parties heard an intervention from Brazil, as the incoming Presidency of the governing body sessions in 2025. Marina Silva, Minister of the Environment and Climate Change, Brazil, noted that COP 28 was a “COP of alignment” on what we need to undertake to avoid overshooting the 1.5°C goal, and underscored that COP 29 needs to deliver alignment on the means of implementation necessary to fulfill this mission. Highlighting Indigenous women’s practice of “weaving together,” she called for revitalizing solidarity, responsibility, and mutual trust, and underscored the central goal for COP 30 to have in place sufficiently ambitious NDCs to reach the 1.5°C goal."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,39,"Final Outcomes: In its decision (FCCC/CP/2024/L.9), the COP:"
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,40,requests the Executive Secretary to conclude a Host Country Agreement with Brazil;
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,41,"invites parties from the Western European and Others Group to come forward with offers to host COP 31, CMP 21, and CMA 8, recalling that the SBI urged the region to present an offer no later than the 62nd session of the Subsidiary Bodies (SBs) in June 2025;"
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,42,"invites parties from the African States to come forward with offers to host COP 32, CMP 22, and CMA 9 (November 2026); and"
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,43,"requests SBI 62 to consider the issue of the hosts for the governing body sessions in 2026 and 2027, and to recommend draft decisions for adoption by the respective bodies in 2025."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,44,Admission of observers: The COP agreed to admit all listed observers and took note of organizations that changed their names (FCCC/CP/2024/2).
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,45,"Report on Credentials: The COP, CMP, and CMA adopted the report (FCCC/CP/2024/10−FCCC/KP/CMP/2024/6−FCCC/PA/CMA/2024/16)."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,46,"Report of the Subsidiary Bodies: The Co-Chairs of the 2024 Ocean and Climate Change Dialogue reported on the outcomes of the dialogue convened during SB 60 and highlighted the recommendation for parties to include ocean-based mitigation and adaptation action in their NDCs. The COP, CMP, and CMA took note of the reports of SBSTA 60 (FCCC/SBSTA/2024/7 and Add.1), SBSTA 61 (FCCC/SBSTA/2024/L.13), SBI 60 (FCCC/SBI/2024/13, Add.1 and Add.2), and SBI 61 (FCCC/SBI/2024/L.15)."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,47,Finance
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,48,"New collective quantified goal: COP 21 decided that, prior to 2025, the CMA shall set an NCQG from a floor of USD 100 billion per year, taking into account the needs and priorities of developing countries. CMA 3 set out the arrangements for work on setting the NCQG, including establishing an ad hoc work programme for 2022-2024, convening high-level ministerial dialogues and taking stock of progress, and providing further guidance on the ad hoc work programme for CMA 4, 5, and 6."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,49,"Discussions at CMA 6 were informed by: the report of the 2024 high-level ministerial dialogue (FCCC/PA/CMA/2024/12) and the report from the ad hoc work programme’s Co-Chairs (FCCC/PA/CMA/2024/9 and Add.1), which included a proposed “substantive framework” for a draft negotiating text."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,50,"During the first week, work was taken up in a contact group, co-chaired by Fiona Gilbert (Australia) and Zaheer Fakir (UAE), which met on 12, 13, 14, 15, and 16 November. During the second week, ministerial consultations co-facilitated by Yasmine Fouad (Egypt) and Chris Bowen (Australia) convened, focusing on the goal’s structure, quantum, and contributor base."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,51,"Work in the contact group centered on transparency arrangements to track finance provided and mobilized, with many in favor of using the ETF for this purpose. There was considerable debate on whether, and how, to capture voluntary South-South finance contributions, as well as on access arrangements to remove barriers to developing countries’ ability to secure climate finance."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,52,"At the political level, the three main questions on structure, quantum, and contributor base remained unresolved until the final hours. On structure, developed countries were united in their demands for a “core” of publicly provided and mobilized finance, surrounded by a “layer” for investment. Developing countries widely rejected the investment layer, citing inequities in investment because of high costs of capital, diseconomies of scale, credit ratings, and other impediments that the UNFCCC may be unable to resolve."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,53,"On the quantum, the G-77/CHINA remained united in calls for USD 1.3 trillion of provided and mobilized finance by 2030. Unity broke down on the question of allocation floors. The ALLIANCE OF SMALL ISLAND STATES (AOSIS) and the LDCs demanded a floor of USD 39 billion for SIDS and USD 220 billion for LDCs. The INDEPENDENT ASSOCIATION FOR LATIN AMERICA AND THE CARIBBEAN (AILAC) called for regional allocation floors. Developed countries did not provide a quantum that was included in any draft text, although figures of USD 200-300 billion were floated informally."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,54,"On the contributor base, developed countries demanded expansion to other countries in a position to provide climate finance. CHINA and others characterized the voluntary provision of South-South climate finance as “fundamentally different.” The GROUP OF 77 AND CHINA (G-77/CHINA) underscored developed countries’ obligations to provide finance to developing countries."
"Summary report, 11–22 November 2024",https://enb.iisd.org/baku-un-climate-change-conference-cop29-summary,False,55,"During the closing plenary, the CMA adopted its decision, setting a new USD 300 billion goal. CUBA regretted developed countries’ lack of commitment and said that the decision reinforces “resource colonialism.” He stressed that USD 300 billion is not sufficient to implement ambitious NDCs, and suggested that adjusted for inflation, it is less than the previous USD 100 billion goal."
